Time, CellIndex, CellVscanning, CellVCutoffHigh, CellVmax, CellVmin, CellVCutoffLow, BalanceDelta, BalanceDeltaFromMinMax, HighestPackTemp, ISAcurrent, mtd1_output, ISAwattHours, ISAcAh,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1
Secs,nu, nu, nu, nu, nu, nu, nu, nu, nu, nu, nu, nu, nu
257.1,   4,   3943,   4200,   3982,   3967,   3109,   23,   15,   28,   19450,   1103,   236,   218
257.2,   5,   3945,   4200,   3982,   3967,   3109,   23,   15,   28,   19429,   1103,   236,   218
257.3,   6,   3937,   4200,   3982,   3967,   3109,   23,   15,   28,   19440,   1103,   236,   218
257.4,   7,   3941,   4200,   3982,   3967,   3109,   23,   15,   28,   19450,   1103,   237,   218
257.5,   7,   3941,   4200,   3982,   3967,   3109,   23,   15,   28,   19451,   1103,   237,   218
257.6,   8,   3946,   4200,   3982,   3967,   3109,   23,   15,   28,   19452,   1103,   237,   218
257.7,   9,   3939,   4200,   3982,   3967,   3109,   23,   15,   28,   19445,   1103,   237,   218
257.8,   10,   3951,   4200,   3982,   3967,   3109,   23,   15,   28,   19427,   1103,   237,   218
257.9,   11,   3945,   4200,   3982,   3967,   3109,   24,   15,   28,   19419,   1103,   237,   218
258,   12,   3947,   4200,   3982,   3967,   3109,   23,   15,   28,   19434,   1103,   237,   219
258.1,   12,   3947,   4200,   3982,   3967,   3109,   23,   15,   28,   19431,   1103,   237,   219
258.2,   13,   3945,   4200,   3982,   3967,   3109,   23,   15,   28,   19418,   1103,   237,   219
258.3,   14,   3947,   4200,   3982,   3967,   3109,   23,   15,   28,   19438,   1103,   237,   219
258.4,   15,   3947,   4200,   3982,   3967,   3109,   22,   15,   28,   19447,   1103,   237,   219
258.5,   16,   3947,   4200,   3982,   3967,   3109,   22,   15,   28,   19443,   1103,   237,   219
258.6,   17,   3953,   4200,   3982,   3967,   3109,   24,   15,   28,   19472,   1103,   237,   219
258.7,   17,   3953,   4200,   3982,   3967,   3109,   24,   15,   28,   19440,   1103,   237,   219
258.8,   18,   3940,   4200,   3982,   3967,   3109,   22,   15,   28,   19423,   1103,   237,   219
258.9,   19,   3948,   4200,   3982,   3967,   3109,   22,   15,   28,   19432,   1103,   237,   219
259,   20,   3945,   4200,   3982,   3967,   3109,   22,   15,   28,   19432,   1103,   237,   219
259.1,   21,   3939,   4200,   3982,   3967,   3109,   23,   15,   28,   19423,   1103,   237,   219
259.2,   22,   3944,   4200,   3982,   3967,   3109,   23,   15,   28,   19432,   1103,   238,   219
259.3,   22,   3944,   4200,   3982,   3967,   3109,   23,   15,   28,   19440,   1103,   238,   219
259.4,   23,   3941,   4200,   3982,   3967,   3109,   22,   15,   28,   19453,   1103,   238,   219
259.5,   24,   3930,   4200,   3982,   3967,   3109,   22,   15,   28,   19421,   1103,   238,   219
259.6,   25,   3949,   4200,   3982,   3967,   3109,   24,   15,   28,   19416,   1103,   238,   219
259.7,   26,   3941,   4200,   3982,   3967,   3109,   22,   15,   28,   19413,   1103,   238,   219
259.8,   27,   3942,   4200,   3982,   3967,   3109,   23,   15,   28,   19431,   1103,   238,   219
259.9,   27,   3942,   4200,   3982,   3967,   3109,   23,   15,   28,   19415,   1103,   238,   219
260,   0,   3939,   4200,   3978,   3938,   3109,   23,   40,   28,   19435,   1103,   238,   220
260.1,   1,   3937,   4200,   3978,   3938,   3109,   23,   40,   28,   19405,   1103,   238,   220
260.2,   2,   3940,   4200,   3978,   3938,   3109,   23,   40,   28,   19422,   1103,   238,   220
260.3,   3,   3944,   4200,   3978,   3938,   3109,   23,   40,   28,   19421,   1103,   238,   220
260.4,   4,   3941,   4200,   3978,   3938,   3109,   22,   40,   28,   19415,   1103,   238,   220
260.5,   4,   3941,   4200,   3978,   3938,   3109,   22,   40,   28,   19407,   1103,   238,   220
260.6,   5,   3944,   4200,   3978,   3938,   3109,   23,   40,   28,   19440,   1103,   238,   220
260.7,   6,   3936,   4200,   3978,   3938,   3109,   22,   40,   28,   19424,   1103,   238,   220
260.8,   7,   3940,   4200,   3978,   3938,   3109,   23,   40,   28,   19420,   1103,   238,   220
260.9,   8,   3945,   4200,   3978,   3938,   3109,   23,   40,   28,   19409,   1103,   238,   220
261,   9,   3938,   4200,   3978,   3938,   3109,   23,   40,   28,   19428,   1103,   239,   221
261.1,   9,   3938,   4200,   3978,   3938,   3109,   23,   40,   28,   19437,   1103,   239,   221
261.2,   10,   3950,   4200,   3978,   3938,   3109,   23,   40,   28,   19416,   1103,   239,   221
261.3,   11,   3944,   4200,   3978,   3938,   3109,   23,   40,   28,   19432,   1103,   239,   221
261.4,   12,   3945,   4200,   3978,   3938,   3109,   23,   40,   28,   19415,   1103,   239,   221
261.5,   13,   3945,   4200,   3978,   3938,   3109,   22,   40,   28,   19434,   1103,   239,   221
261.6,   14,   3946,   4200,   3978,   3938,   3109,   22,   40,   28,   19440,   1103,   239,   221
261.7,   14,   3946,   4200,   3978,   3938,   3109,   22,   40,   28,   19431,   1103,   239,   221
261.8,   15,   3946,   4200,   3978,   3938,   3109,   22,   40,   28,   19443,   1103,   239,   221
261.9,   16,   3946,   4200,   3978,   3938,   3109,   22,   40,   28,   19424,   1103,   239,   221
262,   17,   3951,   4200,   3978,   3938,   3109,   22,   40,   28,   19422,   1103,   239,   221
262.1,   18,   3938,   4200,   3978,   3938,   3109,   23,   40,   28,   19457,   1103,   239,   221
262.2,   19,   3946,   4200,   3978,   3938,   3109,   23,   40,   28,   19427,   1103,   239,   221
262.3,   19,   3946,   4200,   3978,   3938,   3109,   23,   40,   28,   19437,   1103,   239,   221
262.4,   20,   3943,   4200,   3978,   3938,   3109,   23,   40,   28,   19431,   1103,   239,   221
262.5,   21,   3937,   4200,   3978,   3938,   3109,   23,   40,   28,   19437,   1103,   239,   221
262.6,   22,   3943,   4200,   3978,   3938,   3109,   23,   40,   28,   19439,   1103,   239,   221
262.7,   23,   3941,   4200,   3978,   3938,   3109,   23,   40,   28,   19429,   1103,   240,   221
262.8,   24,   3928,   4200,   3978,   3938,   3109,   23,   40,   28,   19422,   1103,   240,   221
262.9,   24,   3928,   4200,   3978,   3938,   3109,   23,   40,   28,   19427,   1103,   240,   221
263,   25,   3948,   4200,   3978,   3938,   3109,   23,   40,   28,   19450,   1103,   240,   222
263.1,   26,   3940,   4200,   3978,   3938,   3109,   23,   40,   28,   19443,   1103,   240,   222
263.2,   27,   3941,   4200,   3978,   3938,   3109,   23,   40,   28,   19402,   1103,   240,   222
263.3,   0,   3938,   4200,   3978,   3938,   3109,   23,   40,   28,   19442,   1103,   240,   222
263.4,   1,   3936,   4200,   3978,   3938,   3109,   23,   40,   28,   19433,   1103,   240,   222
263.5,   1,   3936,   4200,   3978,   3938,   3109,   23,   40,   28,   19412,   1103,   240,   222
263.6,   2,   3940,   4200,   3978,   3938,   3109,   23,   40,   28,   19442,   1103,   240,   222
263.7,   3,   3943,   4200,   3978,   3938,   3109,   23,   40,   28,   19416,   1103,   240,   222
263.8,   4,   3940,   4200,   3978,   3938,   3109,   23,   40,   28,   19448,   1103,   240,   222
263.9,   5,   3943,   4200,   3978,   3938,   3109,   23,   40,   28,   19431,   1103,   240,   222
264,   5,   3943,   4200,   3978,   3938,   3109,   23,   40,   28,   19431,   1103,   240,   223
264.1,   6,   3935,   4200,   3978,   3938,   3109,   23,   40,   28,   19431,   1103,   240,   223
264.2,   7,   3939,   4200,   3978,   3938,   3109,   23,   40,   28,   19448,   1103,   240,   223
264.3,   8,   3944,   4200,   3978,   3938,   3109,   23,   40,   28,   19425,   1103,   240,   223
264.4,   9,   3937,   4200,   3978,   3938,   3109,   23,   40,   28,   19419,   1103,   240,   223
264.5,   9,   3937,   4200,   3978,   3938,   3109,   23,   40,   28,   19422,   1103,   241,   223
264.6,   10,   3949,   4200,   3978,   3938,   3109,   22,   40,   28,   19440,   1103,   241,   223
264.7,   11,   3943,   4200,   3978,   3938,   3109,   23,   40,   28,   19455,   1103,   241,   223
264.8,   12,   3945,   4200,   3978,   3938,   3109,   22,   40,   28,   19434,   1103,   241,   223
264.9,   13,   3943,   4200,   3978,   3938,   3109,   22,   40,   28,   19431,   1103,   241,   223
265,   14,   3945,   4200,   3978,   3938,   3109,   22,   40,   28,   19422,   1103,   241,   223
265.1,   14,   3945,   4200,   3978,   3938,   3109,   22,   40,   28,   19448,   1103,   241,   223
265.2,   15,   3945,   4200,   3978,   3938,   3109,   22,   40,   28,   19420,   1103,   241,   223
265.3,   16,   3946,   4200,   3978,   3938,   3109,   22,   40,   28,   19441,   1103,   241,   223
265.4,   17,   3950,   4200,   3978,   3938,   3109,   22,   40,   28,   19414,   1103,   241,   223
265.5,   18,   3938,   4200,   3978,   3938,   3109,   23,   40,   28,   19415,   1103,   241,   223
265.6,   19,   3945,   4200,   3978,   3938,   3109,   22,   40,   28,   19423,   1103,   241,   223
265.7,   19,   3945,   4200,   3978,   3938,   3109,   23,   40,   28,   19438,   1103,   241,   223
265.8,   20,   3942,   4200,   3978,   3938,   3109,   23,   40,   28,   19430,   1103,   241,   223
265.9,   21,   3937,   4200,   3978,   3938,   3109,   22,   40,   28,   19435,   1103,   241,   223
266,   22,   3942,   4200,   3978,   3938,   3109,   22,   40,   28,   19440,   1103,   241,   224
266.1,   23,   3940,   4200,   3978,   3938,   3109,   23,   40,   28,   19430,   1103,   241,   224
266.2,   24,   3928,   4200,   3978,   3938,   3109,   23,   40,   28,   19422,   1103,   242,   224
266.3,   25,   3948,   4200,   3978,   3938,   3109,   23,   40,   28,   19435,   1103,   242,   224
266.4,   25,   3948,   4200,   3978,   3938,   3109,   23,   40,   28,   19451,   1103,   242,   224
266.5,   26,   3939,   4200,   3978,   3938,   3109,   22,   40,   28,   19434,   1103,   242,   224
266.6,   27,   3940,   4200,   3978,   3938,   3109,   23,   40,   28,   19475,   1103,   242,   224
266.7,   0,   3938,   4200,   3978,   3938,   3109,   22,   40,   28,   19451,   1103,   242,   224
266.8,   1,   3935,   4200,   3978,   3938,   3109,   23,   40,   28,   19428,   1103,   242,   224
266.9,   2,   3938,   4200,   3978,   3938,   3109,   23,   40,   28,   19450,   1103,   242,   224
267,   2,   3938,   4200,   3978,   3938,   3109,   23,   40,   28,   19441,   1103,   242,   224
267.1,   3,   3941,   4200,   3978,   3938,   3109,   23,   40,   28,   19441,   1103,   242,   224
267.2,   4,   3940,   4200,   3978,   3938,   3109,   23,   40,   28,   19448,   1103,   242,   224
267.3,   5,   3942,   4200,   3978,   3938,   3109,   22,   40,   28,   19447,   1103,   242,   224
267.4,   6,   3935,   4200,   3978,   3938,   3109,   23,   40,   28,   19469,   1103,   242,   224
267.5,   6,   3935,   4200,   3978,   3938,   3109,   23,   40,   28,   19453,   1103,   242,   224
267.6,   7,   3938,   4200,   3978,   3938,   3109,   23,   40,   28,   19425,   1103,   242,   224
267.7,   8,   3943,   4200,   3978,   3938,   3109,   23,   40,   28,   19428,   1103,   242,   224
267.8,   9,   3936,   4200,   3978,   3938,   3109,   23,   40,   28,   19419,   1103,   242,   224
267.9,   10,   3948,   4200,   3978,   3938,   3109,   22,   40,   28,   19438,   1100,   242,   224
268,   11,   3943,   4200,   3978,   3938,   3109,   23,   40,   28,   19458,   1103,   243,   224
268.1,   11,   3943,   4200,   3978,   3938,   3109,   23,   40,   28,   19414,   1103,   243,   224
268.2,   12,   3944,   4200,   3978,   3938,   3109,   22,   40,   28,   19454,   1100,   243,   224
268.3,   13,   3943,   4200,   3978,   3938,   3109,   22,   40,   28,   19451,   1100,   243,   224
268.4,   14,   3944,   4200,   3978,   3938,   3109,   23,   40,   28,   19437,   1100,   243,   224
268.5,   15,   3944,   4200,   3978,   3938,   3109,   23,   40,   28,   19475,   1100,   243,   224
268.6,   15,   3944,   4200,   3978,   3938,   3109,   23,   40,   28,   19447,   1100,   243,   224
268.7,   16,   3945,   4200,   3978,   3938,   3109,   22,   40,   28,   19456,   1100,   243,   224
268.8,   17,   3950,   4200,   3978,   3938,   3109,   23,   40,   28,   19446,   1100,   243,   224
268.9,   18,   3937,   4200,   3978,   3938,   3109,   22,   40,   28,   19463,   1100,   243,   224
269,   19,   3944,   4200,   3978,   3938,   3109,   22,   40,   28,   19449,   1100,   243,   225
269.1,   19,   3944,   4200,   3978,   3938,   3109,   22,   40,   28,   19479,   1100,   243,   225
269.2,   20,   3941,   4200,   3978,   3938,   3109,   22,   40,   28,   19447,   1100,   243,   225
269.3,   21,   3935,   4200,   3978,   3938,   3109,   22,   40,   28,   19443,   1100,   243,   225
269.4,   22,   3941,   4200,   3978,   3938,   3109,   22,   40,   28,   19418,   1100,   243,   225
269.5,   22,   3941,   4200,   3978,   3938,   3109,   22,   40,   28,   19447,   1100,   243,   225
269.6,   23,   3938,   4200,   3978,   3938,   3109,   22,   40,   28,   19438,   1100,   243,   225
269.7,   24,   3927,   4200,   3978,   3938,   3109,   22,   40,   28,   19444,   1100,   243,   225
269.8,   25,   3947,   4200,   3978,   3938,   3109,   22,   40,   28,   19430,   1100,   244,   225
269.9,   26,   3938,   4200,   3978,   3938,   3109,   23,   40,   28,   19459,   1100,   244,   225
270,   26,   3938,   4200,   3978,   3938,   3109,   23,   40,   28,   19451,   1100,   244,   225
270.1,   27,   3940,   4200,   3978,   3938,   3109,   22,   40,   28,   19444,   1100,   244,   225
270.2,   0,   3937,   4200,   3978,   3938,   3109,   22,   40,   28,   19443,   1100,   244,   225
270.3,   1,   3934,   4200,   3978,   3938,   3109,   23,   40,   28,   19438,   1100,   244,   225
270.4,   2,   3937,   4200,   3978,   3938,   3109,   23,   40,   28,   19470,   1100,   244,   225
270.5,   3,   3941,   4200,   3978,   3938,   3109,   22,   40,   28,   19450,   1100,   244,   225
270.6,   3,   3941,   4200,   3978,   3938,   3109,   23,   40,   28,   19446,   1100,   244,   225
270.7,   4,   3938,   4200,   3978,   3938,   3109,   23,   40,   28,   19451,   1100,   244,   225
270.8,   5,   3941,   4200,   3978,   3938,   3109,   23,   40,   28,   19463,   1100,   244,   225
270.9,   6,   3933,   4200,   3978,   3938,   3109,   23,   40,   28,   19444,   1100,   244,   225
271,   7,   3937,   4200,   3978,   3938,   3109,   23,   40,   28,   19448,   1100,   244,   226
271.1,   8,   3943,   4200,   3978,   3938,   3109,   23,   40,   28,   19470,   1100,   244,   226
271.2,   9,   3935,   4200,   3978,   3938,   3109,   22,   40,   28,   19458,   1100,   244,   226
271.3,   9,   3935,   4200,   3978,   3938,   3109,   22,   40,   28,   19435,   1100,   244,   226
271.4,   10,   3948,   4200,   3978,   3938,   3109,   23,   40,   28,   19441,   1100,   244,   226
271.5,   11,   3941,   4200,   3978,   3938,   3109,   23,   40,   28,   19451,   1100,   245,   226
271.6,   12,   3943,   4200,   3978,   3938,   3109,   23,   40,   28,   19451,   1100,   245,   226
271.7,   13,   3941,   4200,   3978,   3938,   3109,   22,   40,   28,   19428,   1100,   245,   226
271.8,   14,   3943,   4200,   3978,   3938,   3109,   22,   40,   28,   19441,   1100,   245,   226
271.9,   14,   3943,   4200,   3978,   3938,   3109,   22,   40,   28,   19437,   1100,   245,   226
272,   15,   3943,   4200,   3978,   3938,   3109,   23,   40,   28,   19451,   1100,   245,   226
272.1,   16,   3943,   4200,   3978,   3938,   3109,   22,   40,   28,   19430,   1100,   245,   226
272.2,   17,   3948,   4200,   3978,   3938,   3109,   22,   40,   28,   19456,   1100,   245,   226
272.3,   18,   3935,   4200,   3978,   3938,   3109,   22,   40,   28,   19411,   1100,   245,   226
272.4,   19,   3943,   4200,   3978,   3938,   3109,   22,   40,   28,   19421,   1100,   245,   226
272.5,   19,   3943,   4200,   3978,   3938,   3109,   22,   40,   28,   19440,   1100,   245,   226
272.6,   20,   3940,   4200,   3978,   3938,   3109,   22,   40,   28,   19446,   1100,   245,   226
272.7,   21,   3935,   4200,   3978,   3938,   3109,   22,   40,   28,   19478,   1100,   245,   226
272.8,   22,   3941,   4200,   3978,   3938,   3109,   22,   40,   28,   19437,   1100,   245,   226
272.9,   23,   3937,   4200,   3978,   3938,   3109,   22,   40,   28,   19437,   1100,   245,   226
273,   24,   3926,   4200,   3978,   3938,   3109,   22,   40,   28,   19441,   1100,   245,   227
273.1,   24,   3926,   4200,   3978,   3938,   3109,   22,   40,   28,   19464,   1100,   245,   227
273.2,   25,   3946,   4200,   3978,   3938,   3109,   22,   40,   28,   19440,   1100,   246,   227
273.3,   26,   3937,   4200,   3978,   3938,   3109,   23,   40,   28,   19436,   1100,   246,   227
273.4,   27,   3938,   4200,   3978,   3938,   3109,   23,   40,   28,   19443,   1100,   246,   227
273.5,   0,   3936,   4200,   3978,   3938,   3109,   23,   40,   28,   19464,   1100,   246,   227
273.6,   1,   3933,   4200,   3978,   3938,   3109,   23,   40,   28,   19448,   1100,   246,   227
273.7,   1,   3933,   4200,   3978,   3938,   3109,   23,   40,   28,   19432,   1100,   246,   227
273.8,   2,   3937,   4200,   3978,   3938,   3109,   23,   40,   28,   19448,   1100,   246,   227
273.9,   3,   3940,   4200,   3978,   3938,   3109,   23,   40,   28,   19433,   1100,   246,   227
274,   4,   3938,   4200,   3978,   3938,   3109,   23,   40,   28,   19447,   1100,   246,   228
274.1,   5,   3940,   4200,   3978,   3938,   3109,   23,   40,   28,   19441,   1100,   246,   228
274.2,   6,   3932,   4200,   3978,   3938,   3109,   23,   40,   28,   19440,   1100,   246,   228
274.3,   6,   3932,   4200,   3978,   3938,   3109,   23,   40,   28,   19448,   1100,   246,   228
274.4,   7,   3936,   4200,   3978,   3938,   3109,   23,   40,   28,   19414,   1100,   246,   228
274.5,   8,   3941,   4200,   3978,   3938,   3109,   23,   40,   28,   19425,   1100,   246,   228
274.6,   9,   3935,   4200,   3978,   3938,   3109,   23,   40,   28,   19436,   1100,   246,   228
274.7,   10,   3946,   4200,   3978,   3938,   3109,   23,   40,   28,   19446,   1100,   246,   228
274.8,   11,   3940,   4200,   3978,   3938,   3109,   23,   40,   28,   19428,   1100,   246,   228
274.9,   11,   3940,   4200,   3978,   3938,   3109,   23,   40,   28,   19468,   1100,   246,   228
275,   12,   3942,   4200,   3978,   3938,   3109,   23,   40,   28,   19430,   1100,   247,   228
275.1,   13,   3940,   4200,   3978,   3938,   3109,   23,   40,   28,   19438,   1100,   247,   228
275.2,   14,   3942,   4200,   3978,   3938,   3109,   23,   40,   28,   19440,   1100,   247,   228
275.3,   15,   3942,   4200,   3978,   3938,   3109,   23,   40,   28,   19407,   1100,   247,   228
275.4,   15,   3942,   4200,   3978,   3938,   3109,   23,   40,   28,   19446,   1100,   247,   228
275.5,   16,   3943,   4200,   3978,   3938,   3109,   22,   40,   28,   19432,   1100,   247,   228
275.6,   17,   3947,   4200,   3978,   3938,   3109,   22,   40,   28,   19446,   1100,   247,   228
275.7,   18,   3935,   4200,   3978,   3938,   3109,   23,   40,   28,   19443,   1100,   247,   228
275.8,   19,   3942,   4200,   3978,   3938,   3109,   23,   40,   28,   19441,   1100,   247,   228
275.9,   20,   3939,   4200,   3978,   3938,   3109,   22,   40,   28,   19442,   1100,   247,   228
276,   20,   3939,   4200,   3978,   3938,   3109,   22,   40,   28,   19445,   1100,   247,   229
276.1,   21,   3933,   4200,   3978,   3938,   3109,   22,   40,   28,   19436,   1100,   247,   229
276.2,   22,   3940,   4200,   3978,   3938,   3109,   22,   40,   28,   19452,   1100,   247,   229
276.3,   23,   3937,   4200,   3978,   3938,   3109,   22,   40,   28,   19441,   1100,   247,   229
276.4,   24,   3925,   4200,   3978,   3938,   3109,   22,   40,   28,   19423,   1100,   247,   229
276.5,   25,   3945,   4200,   3978,   3938,   3109,   22,   40,   28,   19448,   1100,   247,   229
276.6,   25,   3945,   4200,   3978,   3938,   3109,   22,   40,   28,   19445,   1100,   247,   229
276.7,   26,   3936,   4200,   3978,   3938,   3109,   22,   40,   28,   19462,   1100,   247,   229
276.8,   27,   3938,   4200,   3978,   3938,   3109,   22,   40,   28,   19444,   1100,   248,   229
276.9,   0,   3934,   4200,   3978,   3938,   3109,   22,   40,   28,   19443,   1100,   248,   229
277,   1,   3933,   4200,   3948,   3928,   3109,   22,   20,   28,   19463,   1100,   248,   229
277.1,   1,   3933,   4200,   3948,   3928,   3109,   22,   20,   28,   19429,   1100,   248,   229
277.2,   2,   3936,   4200,   3948,   3928,   3109,   22,   20,   28,   19440,   1100,   248,   229
277.3,   3,   3938,   4200,   3948,   3928,   3109,   22,   20,   28,   19440,   1100,   248,   229
277.4,   4,   3937,   4200,   3948,   3928,   3109,   22,   20,   28,   19422,   1100,   248,   229
277.5,   5,   3939,   4200,   3948,   3928,   3109,   23,   20,   28,   19427,   1100,   248,   229
277.6,   6,   3932,   4200,   3948,   3928,   3109,   23,   20,   28,   19427,   1100,   248,   229
277.7,   6,   3932,   4200,   3948,   3928,   3109,   23,   20,   28,   19443,   1100,   248,   229
277.8,   7,   3935,   4200,   3948,   3928,   3109,   23,   20,   28,   19437,   1100,   248,   229
277.9,   8,   3940,   4200,   3948,   3928,   3109,   23,   20,   28,   19410,   1100,   248,   229
278,   9,   3933,   4200,   3948,   3928,   3109,   23,   20,   28,   19461,   1100,   248,   230
278.1,   10,   3945,   4200,   3948,   3928,   3109,   23,   20,   28,   19440,   1100,   248,   230
278.2,   11,   3939,   4200,   3948,   3928,   3109,   23,   20,   28,   19440,   1100,   248,   230
278.3,   11,   3939,   4200,   3948,   3928,   3109,   23,   20,   28,   19450,   1100,   248,   230
278.4,   12,   3941,   4200,   3948,   3928,   3109,   22,   20,   28,   19438,   1100,   248,   230
278.5,   13,   3940,   4200,   3948,   3928,   3109,   23,   20,   28,   19453,   1100,   249,   230
278.6,   14,   3941,   4200,   3948,   3928,   3109,   23,   20,   28,   19472,   1100,   249,   230
278.7,   15,   3941,   4200,   3948,   3928,   3109,   22,   20,   28,   19445,   1100,   249,   230
278.8,   16,   3942,   4200,   3948,   3928,   3109,   22,   20,   28,   19449,   1100,   249,   230
278.9,   16,   3942,   4200,   3948,   3928,   3109,   22,   20,   28,   19422,   1100,   249,   230
279,   17,   3947,   4200,   3948,   3928,   3109,   23,   20,   28,   19415,   1100,   249,   231
279.1,   18,   3934,   4200,   3948,   3928,   3109,   22,   20,   28,   19443,   1100,   249,   231
279.2,   19,   3942,   4200,   3948,   3928,   3109,   23,   20,   28,   19422,   1100,   249,   231
279.3,   20,   3938,   4200,   3948,   3928,   3109,   22,   20,   28,   19421,   1100,   249,   231
279.4,   20,   3938,   4200,   3948,   3928,   3109,   22,   20,   28,   19438,   1100,   249,   231
279.5,   21,   3933,   4200,   3948,   3928,   3109,   22,   20,   28,   19437,   1100,   249,   231
279.6,   22,   3938,   4200,   3948,   3928,   3109,   23,   20,   28,   19441,   1100,   249,   231
279.7,   23,   3936,   4200,   3948,   3928,   3109,   22,   20,   28,   19431,   1100,   249,   231
279.8,   24,   3924,   4200,   3948,   3928,   3109,   23,   20,   28,   19447,   1100,   249,   231
279.9,   24,   3924,   4200,   3948,   3928,   3109,   23,   20,   28,   19421,   1100,   249,   231
280,   25,   3944,   4200,   3948,   3928,   3109,   22,   20,   28,   19439,   1100,   249,   231
280.1,   26,   3935,   4200,   3948,   3928,   3109,   22,   20,   28,   19480,   1100,   249,   231
280.2,   27,   3936,   4200,   3948,   3928,   3109,   22,   20,   28,   19458,   1100,   249,   231
280.3,   0,   3933,   4200,   3948,   3928,   3109,   22,   20,   28,   19450,   1100,   250,   231
280.4,   0,   3933,   4200,   3948,   3928,   3109,   22,   20,   28,   19458,   1100,   250,   231
280.5,   1,   3932,   4200,   3948,   3928,   3109,   22,   20,   28,   19457,   1100,   250,   231
280.6,   2,   3935,   4200,   3948,   3928,   3109,   22,   20,   28,   19446,   1100,   250,   231
280.7,   3,   3938,   4200,   3948,   3928,   3109,   22,   20,   28,   19454,   1100,   250,   231
280.8,   4,   3936,   4200,   3948,   3928,   3109,   23,   20,   28,   19464,   1100,   250,   231
280.9,   4,   3936,   4200,   3948,   3928,   3109,   23,   20,   28,   19450,   1100,   250,   231
281,   5,   3938,   4200,   3948,   3928,   3109,   23,   20,   28,   19425,   1100,   250,   232
281.1,   6,   3931,   4200,   3948,   3928,   3109,   22,   20,   28,   19424,   1100,   250,   232
281.2,   7,   3935,   4200,   3948,   3928,   3109,   22,   20,   28,   19444,   1100,   250,   232
281.3,   8,   3940,   4200,   3948,   3928,   3109,   23,   20,   28,   19451,   1100,   250,   232
281.4,   9,   3933,   4200,   3948,   3928,   3109,   22,   20,   28,   19444,   1100,   250,   232
281.5,   10,   3944,   4200,   3948,   3928,   3109,   22,   20,   28,   19448,   1100,   250,   232
281.6,   10,   3944,   4200,   3948,   3928,   3109,   22,   20,   28,   19462,   1100,   250,   232
281.7,   11,   3938,   4200,   3948,   3928,   3109,   23,   20,   28,   19414,   1100,   250,   232
281.8,   12,   3940,   4200,   3948,   3928,   3109,   23,   20,   28,   19450,   1100,   250,   232
281.9,   13,   3939,   4200,   3948,   3928,   3109,   23,   20,   28,   19452,   1100,   250,   232
282,   14,   3940,   4200,   3948,   3928,   3109,   23,   20,   28,   19461,   1100,   250,   232
282.1,   15,   3941,   4200,   3948,   3928,   3109,   22,   20,   28,   19489,   1100,   251,   232
282.2,   15,   3941,   4200,   3948,   3928,   3109,   22,   20,   28,   19455,   1100,   251,   232
282.3,   16,   3941,   4200,   3948,   3928,   3109,   22,   20,   28,   19454,   1100,   251,   232
282.4,   17,   3946,   4200,   3948,   3928,   3109,   23,   20,   28,   19449,   1100,   251,   232
282.5,   18,   3933,   4200,   3948,   3928,   3109,   22,   20,   28,   19436,   1100,   251,   232
282.6,   19,   3940,   4200,   3948,   3928,   3109,   23,   20,   28,   19452,   1100,   251,   232
282.7,   20,   3938,   4200,   3948,   3928,   3109,   23,   20,   28,   19466,   1100,   251,   232
282.8,   20,   3938,   4200,   3948,   3928,   3109,   23,   20,   28,   19468,   1100,   251,   232
282.9,   21,   3931,   4200,   3948,   3928,   3109,   22,   20,   28,   19453,   1100,   251,   232
283,   22,   3938,   4200,   3948,   3928,   3109,   22,   20,   28,   19441,   1100,   251,   232
283.1,   23,   3934,   4200,   3948,   3928,   3109,   23,   20,   28,   19431,   1100,   251,   232
283.2,   24,   3923,   4200,   3948,   3928,   3109,   22,   20,   28,   19439,   1100,   251,   232
283.3,   24,   3923,   4200,   3948,   3928,   3109,   22,   20,   28,   19456,   1100,   251,   232
283.4,   25,   3942,   4200,   3948,   3928,   3109,   22,   20,   28,   19421,   1100,   251,   232
283.5,   26,   3934,   4200,   3948,   3928,   3109,   23,   20,   28,   19451,   1100,   251,   232
283.6,   27,   3935,   4200,   3948,   3928,   3109,   23,   20,   28,   19462,   1100,   251,   232
283.7,   0,   3933,   4200,   3948,   3928,   3109,   22,   20,   28,   19450,   1100,   251,   232
283.8,   1,   3931,   4200,   3948,   3928,   3109,   22,   20,   28,   19473,   1100,   252,   232
283.9,   1,   3931,   4200,   3948,   3928,   3109,   22,   20,   28,   19461,   1100,   252,   232
284,   2,   3934,   4200,   3948,   3928,   3109,   22,   20,   28,   19451,   1100,   252,   233
284.1,   3,   3937,   4200,   3948,   3928,   3109,   22,   20,   28,   19454,   1100,   252,   233
284.2,   4,   3935,   4200,   3948,   3928,   3109,   23,   20,   28,   19449,   1100,   252,   233
284.3,   4,   3935,   4200,   3948,   3928,   3109,   23,   20,   28,   19467,   1100,   252,   233
284.4,   5,   3937,   4200,   3948,   3928,   3109,   23,   20,   28,   19468,   1100,   252,   233
284.5,   6,   3929,   4200,   3948,   3928,   3109,   23,   20,   28,   19459,   1100,   252,   233
284.6,   7,   3933,   4200,   3948,   3928,   3109,   23,   20,   28,   19446,   1100,   252,   233
284.7,   8,   3939,   4200,   3948,   3928,   3109,   23,   20,   28,   19467,   1100,   252,   233
